sa2_name,z scores_x,z scores_y,z scores_x,z scores_y,z scores
Macquarie Fields,-0.11876696278011509,-0.13153329843858785,0.3619091836160804,-0.07281619305350244,-0.09049004379506996
Bargo,-0.11621022138173297,-0.13021814707762697,-1.1436330202268141,-0.3153078548260153,-0.0956278755813593
Douglas Park - Appin,-0.11640421055922164,-0.12851581470587572,-0.06659128978535879,-0.07281619305350244,-0.08561280335172958
Picton - Tahmoor - Buxton,-0.11496881051553408,-0.1328922043033443,0.8367340325203779,-0.07281619305350244,-0.08424084147159332
The Oaks - Oakdale,-0.11492729563285421,-0.1286210607023211,1.022031534531811,-0.07281619305350244,-0.09076521091986184
Blackheath - Megalong Valley,-0.1024069424347289,-0.12413947478811024,0.2808415264860784,-0.5577995165985281,-0.06996202476952638
Blaxland - Warrimoo - Lapstone,-0.11599062003889513,-0.13113767008823632,2.180140922103268,0.41216713049152326,-0.06523487548516338
Katoomba - Leura,-0.10104997715013718,-0.1300955178364072,2.840263273018999,0.41216713049152326,-0.056651053113166205
Lawson - Hazelbrook - Linden,-0.11899931027076321,-0.13213633270785002,0.6514365305089447,-0.3153078548260153,-0.0812462405262921
Springwood - Winmalee,-0.117878808004169,-0.13212163125010223,3.303507028047582,0.6546587922640361,-0.0758638376257461
Wentworth Falls,-0.11126771277456171,-0.13119489544011295,-0.2403076979210774,-0.800291178371041,-0.06316294779319076
Cambridge Park,-0.12469152411732067,-0.13137808373617202,0.454557934621797,0.1696754687190104,-0.10438890531909573
Emu Plains - Leonay,-0.11757765528929112,-0.12882729013179317,1.2999777875489609,0.6546587922640361,-0.08812653480956342
Glenmore Park - Regentville,-0.12153355611674037,-0.13225000682991567,0.8367340325203779,0.1696754687190104,-0.08575816723010925
Jamisontown - South Penrith,-0.11020151149503385,-0.1314658493404052,0.5587877795032281,0.1696754687190104,-0.09477749032717071
Kingswood - Werrington,-0.12077082503351044,-0.13124484635967665,1.6821538854475417,0.1696754687190104,-0.07597952468704013
Mulgoa - Luddenham - Orchard Hills,-0.11411529809116011,-0.12559932087161904,0.08396293059893065,-0.07281619305350244,-0.08388590148671504
Penrith,-0.09220494970133027,-0.12974310611311266,1.2883966936732463,2.1096087628991134,-0.029602210099802382
Warragamba - Silverdale,-0.11579455311944364,-0.1305955077278772,-0.5645783264410854,-0.800291178371041,-0.10562187201832421
Cranebrook - Castlereagh,-0.12405969077774735,-0.13137019048267662,0.8483151263960924,0.1696754687190104,-0.0964244880187489
Jordan Springs - Llandilo,-0.12146551006745857,-0.1312379115249298,-0.5414161386896563,-0.800291178371041,-0.0960579924590762
Richmond - Clarendon,-0.10332965964909471,-0.12822993046889247,0.3966524652432241,-0.07281619305350244,-0.07351602058555697
Windsor - Bligh Park,-0.11077041322707994,-0.12993936327865083,0.7209230937632322,0.1696754687190104,-0.08269331364259201
Yarramundi - Londonderry,-0.11248770691591324,-0.12162170374253203,-0.495091763186798,-0.3153078548260153,-0.10084580851110987
Erskine Park,-0.11646358603146637,-0.12822993046889247,-0.7382947345768041,-0.5577995165985281,-0.08293584939992467
St Clair,-0.12266240930776201,-0.1320641633417097,0.3155848081132221,-0.07281619305350244,-0.08954622909240159
Colyton - Oxley Park,-0.12293319502472198,-0.13152850355677606,-0.10133457141250252,-0.3153078548260153,-0.09657989736839871
St Marys - North St Marys,-0.10433197036326636,-0.1286165468973115,0.9872882529046674,-0.3153078548260153,-0.08242963643591958
Auburn - Central,-0.10029164129029011,-0.13129539293523707,-0.10133457141250252,-0.3153078548260153,-0.06471480896273998
Auburn - North,-0.0795112648756157,-0.12888983687386746,-0.8077812978310914,-0.3153078548260153,-0.09005644711357974
Auburn - South,-0.10040643653373502,-0.12774251269759157,-0.7730380162039477,-0.3153078548260153,-0.07378173314915341
Berala,-0.11883081338889509,-0.12850659682030932,-0.6224837958196583,-0.800291178371041,-0.08023939541565421
Lidcombe,-0.09634676847787421,-0.1298216727930134,0.3619091836160804,0.41216713049152326,-0.053656386511190014
Regents Park,-0.09878523841068138,-0.12559683945082464,-0.9699166120910955,-0.5577995165985281,-0.0739723344765862
Silverwater - Newington,-0.0681360671516048,-0.12910079360456564,-0.8077812978310914,-0.5577995165985281,0.0025019342594156933
Wentworth Point - Sydney Olympic Park,-0.09840672976426526,-0.1308314883044988,-0.9120111427125226,-0.800291178371041,-0.07239204396677575
Ermington - Rydalmere,-0.10494945929198109,-0.130252484247812,1.6705727915718271,0.41216713049152326,-0.08354796658065354
Oatlands - Dundas Valley,-0.10756409776928826,-0.1315337488499989,0.026057461220357788,0.1696754687190104,-0.06931891763821252
Carlingford - East,-0.11099289144340474,-0.12897175596365676,-0.332956448926794,-0.3153078548260153,-0.05918106742639219
Carlingford - West,-0.1087702669352719,-0.1315677433001169,0.7093419998875176,-0.3153078548260153,-0.0542887259478091
Chester Hill - Sefton,-0.1028743944197835,-0.13191927519609242,1.2304912242946733,-0.07281619305350244,-0.07981157652156119
Fairfield - East,-0.10503017157592075,-0.130864997149898,0.9293827835260945,-0.07281619305350244,-0.08344626439112773
Granville - Clyde,-0.09729805464422854,-0.1306318587302199,1.0336126284075255,-0.5577995165985281,-0.0804686685246433
Guildford - South Granville,-0.104034573566552,-0.13195692852819382,1.0683559100346693,1.1396421158090617,-0.07952872756579803
Guildford West - Merrylands West,-0.11063615913102186,-0.13215373740796169,1.2999777875489609,-0.3153078548260153,-0.08345276440194958
Greystanes - South,-0.11801705775784786,-0.13288357226551048,1.1378424732889567,0.1696754687190104,-0.08807276199276445
Merrylands - Holroyd,-0.10415819921333883,-0.13215520996212513,0.5703688733789427,0.897150454036549,-0.07466192653377758
Pemulwuy - Greystanes (North),-0.09991441125431266,-0.1299459945766665,-0.657227077446802,-0.5577995165985281,-0.08383751251726344
South Wentworthville,-0.11400433867903118,-0.12853160661567758,-0.34453754280250853,-0.800291178371041,-0.06736819216823127
North Parramatta,-0.104693657291099,-0.13011979164768858,0.5587877795032281,-0.07281619305350244,-0.05492592397837582
North Rocks,-0.10482771160427605,-0.12966063112792817,-0.12449675916393166,-0.3153078548260153,-0.0609448026860639
Northmead,-0.11346616355408885,-0.13031304133341326,-0.5414161386896563,0.1696754687190104,-0.0002536107323261744
Toongabbie - Constitution Hill,-0.11381646285770228,-0.13095898509863219,0.5124634040003698,0.6546587922640361,-0.07673864716302287
Winston Hills,-0.12077326238465912,-0.13159690933340168,0.03763855509607236,-0.5577995165985281,-0.06757330362083204
Pendle Hill - Girraween,-0.10476909530697925,-0.13081199363814974,-0.2403076979210774,0.6546587922640361,-0.08772405939200814
Wentworthville - Westmead,-0.11378074167857255,-0.13133547989402383,0.2808415264860784,-0.07281619305350244,-0.06383973679876334
Parramatta - North,-0.057653259600618,-0.12580926019335395,-1.039403175345383,3.3220670717616776,0.015384758738308017
Parramatta - South,-0.10673915429690285,-0.13014845635575442,-1.0509842692210976,-0.800291178371041,-0.08773948871062569
Rosehill - Harris Park,-0.10032044998173592,-0.128210875528982,-1.0509842692210976,-0.800291178371041,-0.0761340148432404
Pennant Hills - Cheltenham,-0.11621569543267343,-0.13055257795549402,0.7672474692660904,0.41216713049152326,-0.024238650664972262
Epping (East) - North Epping,-0.11647952870537327,-0.12833095629576338,-0.3097942611753648,-0.5577995165985281,-0.07079652110837265
Epping (NSW) - West,-0.10805492435142437,-0.13179287309322069,-0.11291566528821709,-0.07281619305350244,-0.04247242849710079
Gladesville - Huntleys Point,-0.10317151152046439,-0.13187063753426884,-0.1824022285425045,-0.07281619305350244,-0.030726908942008246
Hunters Hill - Woolwich,-0.10851058914649767,-0.13183400211290355,0.002895273468928643,-0.07281619305350244,0.00032541548421869966
Macquarie Park - Marsfield,-0.10652219008809471,-0.1287216996604388,1.2073290365432443,-0.3153078548260153,-0.0648753395330373
North Ryde - East Ryde,-0.10862238764672699,-0.12908885810405174,0.6051121550060864,-0.3153078548260153,-0.045073548989317376
West Ryde - Meadowbank,-0.10968910836174554,-0.13226326155662754,0.11870621222607437,0.41216713049152326,-0.055588268515455376
Putney,-0.10000834916497711,-0.129758277234515,-1.1552141141025285,-0.800291178371041,0.0014792002334354875
Denistone,-0.11646638299180091,-0.12830506323823723,-1.224700677356816,-0.800291178371041,-0.04543058998779464
Eastwood,-0.09293971118121475,-0.12925224692709528,0.8714773141475216,0.41216713049152326,-0.018758091035348742
Ryde - North,-0.10676424702676132,-0.13089639042580842,0.8946395018989507,0.897150454036549,-0.06703839868986583
Ryde - South,-0.1110600984045862,-0.1310826136311091,-1.2131195834811015,-0.5577995165985281,-0.05271467282212061
Ashcroft - Busby - Miller,-0.12190982719488885,-0.13134713883779056,0.778828563141805,-0.07281619305350244,-0.09216586476695922
Austral - Greendale,-0.10656398466680803,-0.12690571641512743,0.6514365305089447,0.1696754687190104,-0.08598034941820175
Cecil Hills,-0.10420382962336809,-0.12877697057238002,-1.039403175345383,-0.5577995165985281,-0.0713788958153409
Green Valley,-0.11541764273607584,-0.13049609125673078,-0.4024430121810814,-0.3153078548260153,-0.08526515125777277
Hinchinbrook,-0.114347405842351,-0.13092757248822906,-0.5529972325653708,0.1696754687190104,-0.08699927535703379
Hoxton Park - Carnes Hill - Horningsea Park,-0.12009743685468106,-0.13130108334479065,-0.7962002039553768,-0.3153078548260153,-0.08497672148463731
West Hoxton - Middleton Grange,-0.11623910998633118,-0.13241659339081072,-0.6919703590739457,-0.07281619305350244,-0.08281221788095948
Cobbitty - Bringelly,-0.1185522760961508,-0.11471787555747338,-1.0741464569725265,-0.800291178371041,-0.09562643113451
Gledswood Hills - Gregory Hills,-0.11558286317869493,-0.12928945946551093,-0.3792808244296523,-0.800291178371041,-0.07793622491444348
Leppington - Catherine Field,-0.11648380405902749,-0.12837161482765566,0.4429768407460824,-0.07281619305350244,-0.09127503500099018
Oran Park,-0.12079296097672955,-0.13280093661028058,-0.8077812978310914,-0.3153078548260153,-0.08662010805909225
Bonnyrigg Heights - Bonnyrigg,-0.11804858349647578,-0.1305818893783058,0.5008823101246552,0.41216713049152326,-0.09303824500726214
Bossley Park - Abbotsbury,-0.12066374140927366,-0.13141009405730902,0.3271659019889367,-0.07281619305350244,-0.08618795582445131
Cabramatta - Lansvale,-0.08657099254288371,-0.13077162997871816,0.616693248881801,0.1696754687190104,-0.06357579696539102
Cabramatta West - Mount Pritchard,-0.11461663325283887,-0.1314850777698882,0.8483151263960924,-0.07281619305350244,-0.08772635737563203
Canley Vale - Canley Heights,-0.11110684759874927,-0.13022508096997137,-0.28663207342393565,-0.3153078548260153,-0.08717667969279796
Edensor Park,-0.11653382969243961,-0.13027394242344556,-0.8425245794582351,-0.5577995165985281,-0.0910759639624865
Fairfield,-0.09668751815977399,-0.13153715510047195,-0.3792808244296523,0.1696754687190104,-0.053600972277516826
Fairfield - West,-0.12011429852984075,-0.13201560851993616,-0.12449675916393166,-0.07281619305350244,-0.08439428112099408
Greenfield Park - Prairiewood,-0.11785115805343324,-0.12736629480826236,-0.5529972325653708,-0.800291178371041,-0.08400204814473386
Horsley Park - Kemps Creek,-0.08675039757005656,-0.12484046698643027,0.6514365305089447,-0.800291178371041,-0.08041909773504227
Smithfield - Wetherill Park,-0.1121553481150171,-0.1318134169786331,0.697760906011803,0.6546587922640361,-0.08290899581986266
St Johns Park - Wakeley,-0.1157830056689196,-0.12892880521973887,-0.5182539509382271,-0.5577995165985281,-0.0816519987775958
Wetherill Park Industrial,10.009205613845026,4.303369822538627,-0.34453754280250853,-0.800291178371041,2.0764257861210806
Casula,-0.10765144284487842,-0.1318443737468307,0.47772012237322614,-0.5577995165985281,-0.0702526212129358
Chipping Norton - Moorebank,-0.09403012614592451,-0.13059129072923553,1.1146802855375275,-0.07281619305350244,-0.07127725928249008
Holsworthy - Wattle Grove,-0.12048385690318632,-0.130621327633457,0.9293827835260945,0.41216713049152326,-0.08129948808969134
Lurnea - Cartwright,-0.11950088517189922,-0.13136355282461987,-0.07817238366107336,-0.3153078548260153,-0.09408822655335418
Warwick Farm,-0.10613988556693887,-0.12365942711065468,-1.1088897385996703,-0.5577995165985281,-0.08569999541608739
Edmondson Park,-0.11318618782460109,-0.13134897031892534,-1.1899573957296723,-0.800291178371041,-0.07422511267521391
Liverpool - East,-0.09446888930926194,-0.13171190875136776,-0.6919703590739457,-0.07281619305350244,0.008719621378907607
Liverpool - West,-0.11416624272582501,-0.12961127024418231,0.1534494938532181,-0.3153078548260153,-0.07444289586608355
Prestons,-0.09932988650096934,-0.13075185958952454,0.13028730610178893,-0.3153078548260153,-0.0770730366086361
Gymea - Grays Point,-0.11537860516112085,-0.13218341048483245,0.3155848081132221,0.1696754687190104,-0.06916055373818913
Miranda - Yowie Bay,-0.09802622328903876,-0.13138100777201098,0.29242262036179295,1.6246254393540875,-0.02424639815261851
Sylvania - Taren Point,-0.09502040993065763,-0.1314111488503843,0.14186839997750353,0.1696754687190104,-0.057881524858745904
Caringbah,-0.08678136391661757,-0.13097661064682808,-0.00868582040678593,-0.5577995165985281,-0.053517063046907426
Caringbah South,-0.11245546195891358,-0.13266303555676257,-0.2634698856725065,-0.5577995165985281,-0.07130877448647482
Cronulla - Kurnell - Bundeena,-0.1114674556990243,-0.13293830981858387,1.0915180977860985,0.6546587922640361,-0.07519761934484341
Lilli Pilli - Port Hacking - Dolans Bay,-0.1134674421645275,-0.1309015741920467,-1.3173494283625327,-0.800291178371041,-0.03811774952983258
Woolooware - Burraneer,-0.11356801286684244,-0.13134120017535195,-0.2403076979210774,-0.3153078548260153,-0.06600634141604014
Heathcote - Waterfall,-0.11926194484617682,-0.12878056268845947,-0.5298350448139417,-0.5577995165985281,-0.09738675224708336
Illawong - Alfords Point,-0.11433681734965594,-0.13139475111988538,-0.3676997305539377,-0.07281619305350244,-0.059326365648096895
Menai - Lucas Heights - Woronora,-0.11497915926877188,-0.13092558488842654,1.2304912242946733,0.6546587922640361,-0.074627982032819
Oyster Bay - Como - Jannali,-0.11648120688157398,-0.1321616332744396,1.2073290365432443,0.6546587922640361,-0.083675143560067
Sutherland - Kirrawee,-0.1124159449050441,-0.13057016227608328,0.5240444978760844,0.41216713049152326,-0.06211979454129544
Engadine,-0.11798349423383334,-0.1320899206974011,0.8251529386446633,0.6546587922640361,-0.0830399808864243
Loftus - Yarrawarrah,-0.11786098737118035,-0.1293100229239058,-0.06659128978535879,-0.5577995165985281,-0.09248837035440319
Woronora Heights,-0.12349058926282024,-0.12298891762433793,-1.2478628651082453,-0.800291178371041,-0.08439559425449344
